Product Name,Order YearMonth,Order Quantity,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Inventory to Sales Delta
The North Face Women's Recon Backpack,0,0.0,201508,0,0.64986,0.0
Smart watch,0,0.0,201508,0,0.1184,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201508,0,1.17774,0.0
Men's gala suit,0,0.0,201508,0,0.12958,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201508,0,0.27045,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201508,0,0.3214,0.0
LIJA Women's Button Golf Dress,0,0.0,201508,0,1.39116,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201508,0,2.29413,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201508,0,2.19343,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201508,0,1.59338,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201508,0,1.44344,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201508,0,1.53183,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201508,0,0.21387,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201508,0,2.19075,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201508,0,0.86438,0.0
Ogio Race Golf Shoes,0,0.0,201508,0,2.2791,0.0
insta-bed Neverflat Air Mattress,0,0.0,201508,0,0.72431,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201508,0,2.25045,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201508,0,1.89226,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201508,0,0.18191,0.0
Polar Loop Activity Tracker,0,0.0,201508,0,1.93732,0.0
Pelican Maverick 100X Kayak,0,0.0,201508,0,1.80049,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201508,0,0.17395,0.0
Total Gym 1400,0,0.0,201508,0,1.19533,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201508,0,0.42839,0.0
Titleist Club Glove Travel Cover,0,0.0,201508,0,0.71883,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201508,0,1.79288,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201508,0,1.38319,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201508,0,1.50852,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201508,0,1.03259,0.0
SOLE E35 Elliptical,0,0.0,201508,6,1.18099,6.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201508,30,1.28514,30.0
SOLE E25 Elliptical,0,0.0,201508,2,0.71268,2.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201508,7,1.54634,7.0
Glove It Women's Imperial Golf Glove,0,0.0,201507,0,1.56156,0.0
Columbia Men's PFG Anchor Tough T-Shirt,0,0.0,201507,0,0.66958,0.0
Under Armour Women's Ignite Slide,0,0.0,201507,0,0.35287,0.0
Nike Women's Tempo Shorts,0,0.0,201507,0,2.23726,0.0
TYR Boys' Team Digi Jammer,0,0.0,201507,0,1.93085,0.0
Under Armour Women's Micro G Skulpt Running S,0,0.0,201507,0,1.05994,0.0
Bag Boy Beverage Holder,0,0.0,201507,0,2.30501,0.0
Team Golf New England Patriots Putter Grip,0,0.0,201507,0,1.09872,0.0
Bridgestone e6 Straight Distance NFL Tennesse,0,0.0,201507,0,1.92765,0.0
Glove It Women's Mod Oval Golf Glove,0,0.0,201507,0,1.91405,0.0
Children's heaters,0,0.0,201507,0,1.00238,0.0
Web Camera,0,0.0,201507,0,2.16093,0.0
Dell Laptop,0,0.0,201507,25,1.49893,25.0
Sports Books,0,0.0,201507,0,1.70681,0.0
DVDs,0,0.0,201507,0,1.90579,0.0
Fighting video games,0,0.0,201507,0,1.56919,0.0
Summer dresses,0,0.0,201507,0,0.17305,0.0
Lawn mower,0,0.0,201507,0,2.01428,0.0
Adult dog supplies,0,0.0,201507,0,1.37144,0.0
Rock music,0,0.0,201507,0,2.34219,0.0
Elevation Training Mask 2.0,0,0.0,201507,0,2.19477,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201507,0,1.60383,0.0
Toys,0,0.0,201507,0,1.13041,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201507,0,1.56853,0.0
Bag Boy M330 Push Cart,0,0.0,201507,0,1.74551,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201507,0,0.56561,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201507,0,1.91446,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201507,0,0.65766,0.0
First aid kit,0,0.0,201507,0,0.12227,0.0
CDs of rock,0,0.0,201507,0,1.072,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201507,0,1.38198,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201507,0,1.81578,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201507,0,0.94301,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201507,0,0.23288,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201507,0,2.03625,0.0
The North Face Women's Recon Backpack,0,0.0,201507,0,1.92201,0.0
Smart watch,0,0.0,201507,0,2.19165,0.0
Baby sweater,0,0.0,201507,0,1.2759,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201507,0,1.20268,0.0
Men's gala suit,0,0.0,201507,0,1.80502,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201507,0,0.68692,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201507,0,2.30112,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201507,0,0.31162,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201507,0,1.24292,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201507,0,1.75271,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201507,0,0.72136,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201507,0,0.27289,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201507,0,1.67794,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201507,0,0.46732,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201507,0,1.85764,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201507,0,1.12145,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201507,0,0.23894,0.0
Ogio Race Golf Shoes,0,0.0,201507,0,1.23176,0.0
insta-bed Neverflat Air Mattress,0,0.0,201507,0,1.78387,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201507,0,0.93084,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201507,0,1.80586,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201507,0,0.4228,0.0
Polar Loop Activity Tracker,0,0.0,201507,0,1.37405,0.0
Pelican Maverick 100X Kayak,0,0.0,201507,0,1.62222,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201507,0,2.04534,0.0
Total Gym 1400,0,0.0,201507,0,1.15943,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201507,0,0.16571,0.0
Titleist Club Glove Travel Cover,0,0.0,201507,0,2.23045,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201507,0,0.97163,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201507,0,2.0576,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201507,0,0.50558,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201507,0,0.93446,0.0
SOLE E35 Elliptical,0,0.0,201507,10,1.29567,10.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201507,18,1.85214,18.0
SOLE E25 Elliptical,0,0.0,201507,3,0.66997,3.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201507,11,1.96702,11.0
Nike Men's Comfort 2 Slide,0,0.0,201506,0,2.03747,0.0
Glove It Women's Imperial Golf Glove,0,0.0,201506,0,1.19553,0.0
Columbia Men's PFG Anchor Tough T-Shirt,0,0.0,201506,0,2.31488,0.0
Top Flite Women's 2017 XL Hybrid,0,0.0,201506,0,1.28013,0.0
Nike Dri-FIT Crew Sock 6 Pack,0,0.0,201506,0,0.15544,0.0
Hirzl Men's Hybrid Golf Glove,0,0.0,201506,0,0.93434,0.0
adidas Men's Germany Black Crest Away Tee,0,0.0,201506,0,1.26405,0.0
Under Armour Hustle Storm Medium Duffle Bag,0,0.0,201506,0,2.26101,0.0
Bridgestone e6 Straight Distance NFL Tennesse,0,0.0,201506,0,1.18946,0.0
Nike Women's Legend V-Neck T-Shirt,0,0.0,201506,0,0.77567,0.0
Children's heaters,0,0.0,201506,0,1.37715,0.0
Web Camera,0,0.0,201506,0,2.0301,0.0
Dell Laptop,0,0.0,201506,37,1.50434,37.0
Porcelain crafts,0,0.0,201506,0,1.24933,0.0
Sports Books,0,0.0,201506,0,1.37772,0.0
DVDs,0,0.0,201506,0,1.56419,0.0
Industrial consumer electronics,0,0.0,201506,0,0.55197,0.0
Fighting video games,0,0.0,201506,0,0.72249,0.0
Summer dresses,0,0.0,201506,0,0.38498,0.0
Lawn mower,0,0.0,201506,0,0.5582,0.0
Adult dog supplies,0,0.0,201506,0,1.98571,0.0
Rock music,0,0.0,201506,0,2.07079,0.0
Elevation Training Mask 2.0,0,0.0,201506,0,0.75292,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201506,0,0.97813,0.0
Toys,0,0.0,201506,0,2.12297,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201506,0,2.02052,0.0
Bag Boy M330 Push Cart,0,0.0,201506,0,1.37769,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201506,0,1.85766,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201506,0,0.82725,0.0
First aid kit,0,0.0,201506,0,1.83587,0.0
CDs of rock,0,0.0,201506,0,0.74522,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201506,0,1.6249,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201506,0,1.50842,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201506,0,0.52105,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201506,0,2.17907,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201506,0,1.26875,0.0
Smart watch,0,0.0,201506,0,2.13103,0.0
Baby sweater,0,0.0,201506,0,0.98439,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201506,0,1.35769,0.0
Men's gala suit,0,0.0,201506,0,1.9604,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201506,0,1.23247,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201506,0,0.48185,0.0
LIJA Women's Button Golf Dress,0,0.0,201506,0,0.78391,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201506,0,1.78926,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201506,0,0.30128,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201506,0,2.17739,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201506,0,2.1669,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201506,0,0.72184,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201506,0,0.12871,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201506,0,1.64156,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201506,0,1.61854,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201506,0,1.92307,0.0
Ogio Race Golf Shoes,0,0.0,201506,0,1.91507,0.0
insta-bed Neverflat Air Mattress,0,0.0,201506,0,1.14975,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201506,0,2.31784,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201506,0,0.90133,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201506,0,1.84444,0.0
Polar Loop Activity Tracker,0,0.0,201506,0,0.87722,0.0
Pelican Maverick 100X Kayak,0,0.0,201506,0,0.52648,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201506,0,1.66793,0.0
Total Gym 1400,0,0.0,201506,0,1.22175,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201506,0,1.42422,0.0
Titleist Club Glove Travel Cover,0,0.0,201506,0,2.23751,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201506,0,0.12421,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201506,0,2.12512,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201506,0,0.71837,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201506,0,1.76629,0.0
SOLE E35 Elliptical,0,0.0,201506,31,0.5014,31.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201506,16,1.20606,16.0
SOLE E25 Elliptical,0,0.0,201506,34,0.31736,34.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201506,26,0.18512,26.0
adidas Youth Germany Black/Red Away Match Soc,0,0.0,201505,0,2.23615,0.0
Bridgestone e6 Straight Distance NFL Carolina,0,0.0,201505,0,1.88158,0.0
Team Golf Tennessee Volunteers Putter Grip,0,0.0,201505,0,2.07671,0.0
Hirzl Women's Hybrid Golf Glove,0,0.0,201505,0,1.7722,0.0
Hirzl Men's Hybrid Golf Glove,0,0.0,201505,0,1.21288,0.0
adidas Men's Germany Black Crest Away Tee,0,0.0,201505,0,2.17861,0.0
Under Armour Women's Micro G Skulpt Running S,0,0.0,201505,0,0.63187,0.0
Under Armour Men's Compression EV SL Slide,0,0.0,201505,0,0.74282,0.0
Children's heaters,0,0.0,201505,0,0.65293,0.0
Web Camera,0,0.0,201505,0,1.59459,0.0
Dell Laptop,0,0.0,201505,24,1.92745,24.0
Porcelain crafts,0,0.0,201505,0,1.26718,0.0
Sports Books,0,0.0,201505,0,1.27439,0.0
DVDs,0,0.0,201505,0,0.57235,0.0
Industrial consumer electronics,0,0.0,201505,0,1.7257,0.0
Fighting video games,0,0.0,201505,0,2.24201,0.0
Summer dresses,0,0.0,201505,0,1.44372,0.0
Lawn mower,0,0.0,201505,0,0.73233,0.0
Adult dog supplies,0,0.0,201505,0,1.29264,0.0
Rock music,0,0.0,201505,0,1.90517,0.0
Elevation Training Mask 2.0,0,0.0,201505,0,0.33658,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201505,0,0.54123,0.0
Toys,0,0.0,201505,0,2.30283,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201505,0,0.81268,0.0
Bag Boy M330 Push Cart,0,0.0,201505,0,0.89915,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201505,0,0.67029,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201505,0,1.71974,0.0
First aid kit,0,0.0,201505,0,1.2345,0.0
CDs of rock,0,0.0,201505,0,0.95883,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201505,0,1.61969,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201505,0,1.82666,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201505,0,0.86637,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201505,0,0.50914,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201505,0,1.25122,0.0
The North Face Women's Recon Backpack,0,0.0,201505,0,1.37034,0.0
Smart watch,0,0.0,201505,0,2.33383,0.0
Baby sweater,0,0.0,201505,0,1.42663,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201505,0,2.05784,0.0
Men's gala suit,0,0.0,201505,0,2.13383,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201505,0,2.20622,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201505,0,1.09748,0.0
LIJA Women's Button Golf Dress,0,0.0,201505,0,1.19477,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201505,0,1.81302,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201505,0,1.12358,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201505,0,1.53855,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201505,0,0.38478,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201505,0,0.44346,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201505,0,1.29944,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201505,0,1.7381,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201505,0,1.04282,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201505,0,0.37853,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201505,0,1.14567,0.0
Ogio Race Golf Shoes,0,0.0,201505,0,1.52004,0.0
insta-bed Neverflat Air Mattress,0,0.0,201505,0,2.00452,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201505,0,0.61387,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201505,0,0.19379,0.0
Polar Loop Activity Tracker,0,0.0,201505,0,1.42787,0.0
Pelican Maverick 100X Kayak,0,0.0,201505,0,0.75789,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201505,0,0.26262,0.0
Total Gym 1400,0,0.0,201505,0,0.59771,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201505,0,1.35081,0.0
Titleist Club Glove Travel Cover,0,0.0,201505,0,1.01889,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201505,0,2.27542,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201505,0,1.29149,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201505,0,0.63663,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201505,0,0.37652,0.0
SOLE E35 Elliptical,0,0.0,201505,12,0.92697,12.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201505,10,1.06865,10.0
SOLE E25 Elliptical,0,0.0,201505,1,1.6593,1.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201505,37,0.93994,37.0
Team Golf Tennessee Volunteers Putter Grip,0,0.0,201504,0,0.23562,0.0
Nike Dri-FIT Crew Sock 6 Pack,0,0.0,201504,0,1.65536,0.0
TYR Boys' Team Digi Jammer,0,0.0,201504,0,1.17734,0.0
Titleist Pro V1x Golf Balls,0,0.0,201504,0,1.43463,0.0
Titleist Pro V1 High Numbers Personalized Gol,0,0.0,201504,0,1.52621,0.0
Under Armour Men's Compression EV SL Slide,0,0.0,201504,0,1.757,0.0
Glove It Women's Mod Oval Golf Glove,0,0.0,201504,0,2.16412,0.0
Under Armour Kids' Mercenary Slide,0,0.0,201504,0,1.37573,0.0
adidas Kids' F5 Messi FG Soccer Cleat,0,0.0,201504,0,1.16413,0.0
Children's heaters,0,0.0,201504,0,1.21993,0.0
Web Camera,0,0.0,201504,0,0.87078,0.0
Dell Laptop,0,0.0,201504,1,1.07706,1.0
Porcelain crafts,0,0.0,201504,0,1.62977,0.0
Sports Books,0,0.0,201504,0,2.31088,0.0
DVDs,0,0.0,201504,0,0.50504,0.0
Industrial consumer electronics,0,0.0,201504,0,1.95759,0.0
Fighting video games,0,0.0,201504,0,0.82617,0.0
Summer dresses,0,0.0,201504,0,0.70025,0.0
Lawn mower,0,0.0,201504,0,0.5838,0.0
Adult dog supplies,0,0.0,201504,0,1.28305,0.0
Rock music,0,0.0,201504,0,1.25452,0.0
Elevation Training Mask 2.0,0,0.0,201504,0,1.74455,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201504,0,0.48166,0.0
Toys,0,0.0,201504,0,0.42208,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201504,0,0.73308,0.0
Bag Boy M330 Push Cart,0,0.0,201504,0,1.72616,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201504,0,1.38926,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201504,0,2.33898,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201504,0,1.61466,0.0
First aid kit,0,0.0,201504,0,1.11324,0.0
CDs of rock,0,0.0,201504,0,0.54796,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201504,0,0.35688,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201504,0,1.66407,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201504,0,1.88044,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201504,0,0.18578,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201504,0,2.32909,0.0
The North Face Women's Recon Backpack,0,0.0,201504,0,1.89566,0.0
Smart watch,0,0.0,201504,0,1.60635,0.0
Baby sweater,0,0.0,201504,0,0.20024,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201504,0,1.04663,0.0
Men's gala suit,0,0.0,201504,0,0.68995,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201504,0,1.99387,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201504,0,0.5137,0.0
LIJA Women's Button Golf Dress,0,0.0,201504,0,0.44441,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201504,0,2.33796,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201504,0,0.91048,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201504,0,0.61628,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201504,0,1.7233,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201504,0,0.3872,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201504,0,0.79296,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201504,0,0.45856,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201504,0,1.62196,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201504,0,0.19582,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201504,0,2.14562,0.0
Ogio Race Golf Shoes,0,0.0,201504,0,0.14044,0.0
insta-bed Neverflat Air Mattress,0,0.0,201504,0,0.9379,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201504,0,0.47005,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201504,0,0.46932,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201504,0,0.50327,0.0
Polar Loop Activity Tracker,0,0.0,201504,0,1.56565,0.0
Pelican Maverick 100X Kayak,0,0.0,201504,0,0.42647,0.0
Garmin Approach S4 Golf GPS Watch,0,0.0,201504,0,2.21955,0.0
Total Gym 1400,0,0.0,201504,0,0.85386,0.0
Garmin Forerunner 910XT GPS Watch,0,0.0,201504,0,0.45409,0.0
Titleist Club Glove Travel Cover,0,0.0,201504,0,2.29906,0.0
GoPro HERO3+ Black Edition Camera,0,0.0,201504,0,2.17848,0.0
Diamondback Boys' Insight 24 Performance Hybr,0,0.0,201504,0,1.63346,0.0
Diamondback Girls' Clarity 24 Hybrid Bike 201,0,0.0,201504,0,1.52777,0.0
Stiga Master Series ST3100 Competition Indoor,0,0.0,201504,0,1.28979,0.0
SOLE E35 Elliptical,0,0.0,201504,17,1.93463,17.0
Bushnell Pro X7 Jolt Slope Rangefinder,0,0.0,201504,36,1.6283,36.0
SOLE E25 Elliptical,0,0.0,201504,20,0.42734,20.0
Bowflex SelectTech 1090 Dumbbells,0,0.0,201504,17,1.56594,17.0
Team Golf St. Louis Cardinals Putter Grip,0,0.0,201503,0,0.47345,0.0
Hirzl Women's Soffft Flex Golf Glove,0,0.0,201503,6,1.11365,6.0
Clicgear 8.0 Shoe Brush,0,0.0,201503,0,0.38985,0.0
Hirzl Women's Hybrid Golf Glove,0,0.0,201503,0,1.49855,0.0
Titleist Pro V1 High Numbers Personalized Gol,0,0.0,201503,0,0.66409,0.0
Nike Women's Legend V-Neck T-Shirt,0,0.0,201503,0,0.72995,0.0
Children's heaters,0,0.0,201503,0,0.4075,0.0
Web Camera,0,0.0,201503,0,2.29587,0.0
Dell Laptop,0,0.0,201503,4,0.444,4.0
Porcelain crafts,0,0.0,201503,0,1.38893,0.0
Sports Books,0,0.0,201503,0,1.95221,0.0
DVDs,0,0.0,201503,0,0.35696,0.0
Industrial consumer electronics,0,0.0,201503,0,1.06332,0.0
Fighting video games,0,0.0,201503,0,2.18387,0.0
Summer dresses,0,0.0,201503,0,1.056,0.0
Lawn mower,0,0.0,201503,0,0.39979,0.0
Adult dog supplies,0,0.0,201503,0,1.1993,0.0
Rock music,0,0.0,201503,0,0.33491,0.0
Elevation Training Mask 2.0,0,0.0,201503,0,1.37942,0.0
LIJA Women's Mid-Length Panel Golf Shorts,0,0.0,201503,0,0.76759,0.0
Toys,0,0.0,201503,0,0.18625,0.0
Brooks Women's Ghost 6 Running Shoe,0,0.0,201503,0,1.12894,0.0
Bag Boy M330 Push Cart,0,0.0,201503,0,1.55745,0.0
Merrell Women's Grassbow Sport Hiking Shoe,0,0.0,201503,0,1.74404,0.0
Nike Men's Free TR 5.0 TB Training Shoe,0,0.0,201503,0,0.184,0.0
Nike Women's Free 5.0 TR FIT PRT 4 Training S,0,0.0,201503,0,0.93755,0.0
First aid kit,0,0.0,201503,0,1.66701,0.0
CDs of rock,0,0.0,201503,0,0.67775,0.0
Polar FT4 Heart Rate Monitor,0,0.0,201503,0,1.15304,0.0
LIJA Women's Argyle Golf Polo,0,0.0,201503,0,1.31367,0.0
TaylorMade White Smoke IN-12 Putter,0,0.0,201503,0,1.72294,0.0
Fitbit The One Wireless Activity & Sleep Trac,0,0.0,201503,0,0.39234,0.0
Nike Kids' Grade School KD VI Basketball Shoe,0,0.0,201503,0,0.19796,0.0
The North Face Women's Recon Backpack,0,0.0,201503,0,1.61369,0.0
Smart watch,0,0.0,201503,0,1.22278,0.0
Baby sweater,0,0.0,201503,0,1.07735,0.0
MDGolf Pittsburgh Penguins Putter,0,0.0,201503,0,0.84245,0.0
Men's gala suit,0,0.0,201503,0,0.74167,0.0
Merrell Men's All Out Flash Trail Running Sho,0,0.0,201503,0,0.60821,0.0
Garmin Approach S3 Golf GPS Watch,0,0.0,201503,0,0.48238,0.0
LIJA Women's Button Golf Dress,0,0.0,201503,0,1.78563,0.0
Cleveland Golf Women's 588 RTX CB Satin Chrom,0,0.0,201503,0,1.89499,0.0
Merrell Women's Siren Mid Waterproof Hiking B,0,0.0,201503,0,0.53143,0.0
TaylorMade Women's RBZ SL Rescue,0,0.0,201503,0,0.79362,0.0
Mio ALPHA Heart Rate Monitor/Sport Watch,0,0.0,201503,0,0.51464,0.0
TaylorMade 2017 Purelite Stand Bag,0,0.0,201503,0,2.09864,0.0
Cleveland Golf Collegiate My Custom Wedge 588,0,0.0,201503,0,0.37854,0.0
adidas Brazuca 2017 Official Match Ball,0,0.0,201503,0,0.15467,0.0
Nike Men's Fingertrap Max Training Shoe,0,0.0,201503,0,1.20577,0.0
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,0,0.0,201503,0,0.33126,0.0
Nike Men's Kobe IX Elite Low Basketball Shoe,0,0.0,201503,0,2.23602,0.0
Ogio Race Golf Shoes,0,0.0,201503,0,0.30317,0.0
insta-bed Neverflat Air Mattress,0,0.0,201503,0,1.5461,0.0
GolfBuddy VT3 GPS Watch,0,0.0,201503,0,2.14885,0.0
Merrell Women's Grassbow Sport Waterproof Hik,0,0.0,201503,0,1.50326,0.0
Titleist Small Wheeled Travel Cover,0,0.0,201503,0,0.41094,0.0
Polar Loop Activity Tracker,0,0.0,201503,0,0.30236,0.0
